Iteration	Mach	Pressure [Pa]	Velocity [m/s]	Temperature [K]	Density [kg/m^3]	Speed of Sound [m/s]	Y_O2	Y_N2	Y_H2	Y_OH	Y_O	Y_H	Y_H2O	Y_NO	Y_N	Y_HO2	Y_H2O2	Y_HNO	Y_NO2	Mass flow rate [kg/s]	Area [m^2]	Axial location
117	0.577454	2.867874e+04	378.07	1134.14	8.737200e-02	654.72	0.209066	0.786645	0.004244	0.000000	0.000000	0.000000	0.000014	0.000000	0.000000	0.000013	0.000018	0.000000	0.000000	132.131092	4.000000	0.000005
118	0.577462	2.867850e+04	378.08	1134.16	8.737037e-02	654.72	0.209063	0.786645	0.004244	0.000000	0.000000	0.000000	0.000015	0.000000	0.000000	0.000013	0.000020	0.000000	0.000000	132.131092	4.000000	0.000006
119	0.577471	2.867827e+04	378.08	1134.17	8.736872e-02	654.73	0.209060	0.786645	0.004243	0.000000	0.000000	0.000000	0.000016	0.000000	0.000000	0.000013	0.000022	0.000000	0.000000	132.131092	4.000000	0.000006
120	0.577479	2.867803e+04	378.09	1134.19	8.736704e-02	654.73	0.209057	0.786645	0.004243	0.000000	0.000000	0.000000	0.000017	0.000000	0.000000	0.000014	0.000023	0.000000	0.000000	132.131092	4.000000	0.000006
121	0.577479	2.867803e+04	378.09	1134.19	8.736704e-02	654.73	0.209057	0.786645	0.004243	0.000000	0.000000	0.000000	0.000017	0.000000	0.000000	0.000014	0.000023	0.000000	0.000000	132.131092	4.000000	0.000006
122	0.577487	2.867779e+04	378.10	1134.20	8.736535e-02	654.73	0.209055	0.786645	0.004243	0.000000	0.000000	0.000000	0.000018	0.000000	0.000000	0.000014	0.000025	0.000000	0.000000	132.131092	4.000000	0.000006
123	0.577496	2.867754e+04	378.11	1134.22	8.736364e-02	654.73	0.209052	0.786645	0.004243	0.000000	0.000000	0.000000	0.000019	0.000000	0.000000	0.000014	0.000027	0.000000	0.000000	132.131092	4.000000	0.000007
124	0.577504	2.867730e+04	378.11	1134.23	8.736193e-02	654.74	0.209049	0.786645	0.004243	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000014	0.000029	0.000000	0.000000	132.131092	4.000000	0.000007
125	0.577504	2.867730e+04	378.11	1134.23	8.736193e-02	654.74	0.209049	0.786645	0.004243	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000014	0.000029	0.000000	0.000000	132.131092	4.000000	0.000007
126	0.577513	2.867705e+04	378.12	1134.25	8.736020e-02	654.74	0.209047	0.786645	0.004242	0.000000	0.000000	0.000000	0.000021	0.000000	0.000000	0.000014	0.000031	0.000000	0.000000	132.131092	4.000000	0.000007
127	0.577521	2.867680e+04	378.13	1134.26	8.735846e-02	654.74	0.209044	0.786645	0.004242	0.000000	0.000000	0.000000	0.000022	0.000000	0.000000	0.000014	0.000033	0.000000	0.000000	132.131092	4.000000	0.000007
128	0.577530	2.867655e+04	378.14	1134.28	8.735671e-02	654.75	0.209041	0.786645	0.004242	0.000000	0.000000	0.000000	0.000023	0.000000	0.000000	0.000014	0.000035	0.000000	0.000000	132.131092	4.000000	0.000008
129	0.577530	2.867655e+04	378.14	1134.28	8.735672e-02	654.75	0.209041	0.786645	0.004242	0.000000	0.000000	0.000000	0.000023	0.000000	0.000000	0.000014	0.000035	0.000000	0.000000	132.131092	4.000000	0.000008
130	0.577539	2.867630e+04	378.14	1134.29	8.735496e-02	654.75	0.209038	0.786645	0.004242	0.000000	0.000000	0.000000	0.000024	0.000000	0.000000	0.000014	0.000037	0.000000	0.000000	132.131092	4.000000	0.000008
131	0.577548	2.867605e+04	378.15	1134.31	8.735320e-02	654.75	0.209036	0.786645	0.004241	0.000000	0.000000	0.000000	0.000025	0.000000	0.000000	0.000014	0.000038	0.000000	0.000000	132.131092	4.000000	0.000008
132	0.577556	2.867580e+04	378.16	1134.32	8.735143e-02	654.76	0.209033	0.786645	0.004241	0.000000	0.000000	0.000000	0.000026	0.000000	0.000000	0.000014	0.000040	0.000000	0.000000	132.131092	4.000000	0.000009
133	0.577556	2.867580e+04	378.16	1134.32	8.735143e-02	654.76	0.209033	0.786645	0.004241	0.000000	0.000000	0.000000	0.000026	0.000000	0.000000	0.000014	0.000040	0.000000	0.000000	132.131092	4.000000	0.000009
134	0.577565	2.867554e+04	378.17	1134.34	8.734966e-02	654.76	0.209030	0.786645	0.004241	0.000000	0.000000	0.000000	0.000028	0.000000	0.000000	0.000014	0.000042	0.000000	0.000000	132.131092	4.000000	0.000009
135	0.577574	2.867529e+04	378.17	1134.36	8.734788e-02	654.76	0.209027	0.786645	0.004241	0.000000	0.000000	0.000000	0.000029	0.000000	0.000000	0.000014	0.000044	0.000000	0.000000	132.131092	4.000000	0.000009
136	0.577574	2.867529e+04	378.17	1134.36	8.734788e-02	654.76	0.209027	0.786645	0.004241	0.000000	0.000000	0.000000	0.000029	0.000000	0.000000	0.000014	0.000044	0.000000	0.000000	132.131092	4.000000	0.000009
137	0.577583	2.867503e+04	378.18	1134.37	8.734609e-02	654.77	0.209024	0.786645	0.004241	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000014	0.000046	0.000000	0.000000	132.131092	4.000000	0.000009
138	0.577592	2.867478e+04	378.19	1134.39	8.734431e-02	654.77	0.209022	0.786645	0.004240	0.000000	0.000000	0.000000	0.000031	0.000000	0.000000	0.000014	0.000048	0.000000	0.000000	132.131092	4.000000	0.000010
139	0.577601	2.867452e+04	378.20	1134.40	8.734251e-02	654.77	0.209019	0.786645	0.004240	0.000000	0.000000	0.000000	0.000032	0.000000	0.000000	0.000014	0.000050	0.000000	0.000000	132.131092	4.000000	0.000010
140	0.577601	2.867452e+04	378.20	1134.40	8.734251e-02	654.77	0.209019	0.786645	0.004240	0.000000	0.000000	0.000000	0.000032	0.000000	0.000000	0.000014	0.000050	0.000000	0.000000	132.131092	4.000000	0.000010
141	0.577609	2.867426e+04	378.21	1134.42	8.734071e-02	654.78	0.209016	0.786645	0.004240	0.000000	0.000000	0.000000	0.000033	0.000000	0.000000	0.000014	0.000052	0.000000	0.000000	132.131092	4.000000	0.000010
142	0.577624	2.867385e+04	378.22	1134.45	8.733784e-02	654.78	0.209012	0.786645	0.004239	0.000000	0.000000	0.000000	0.000035	0.000000	0.000000	0.000015	0.000055	0.000000	0.000000	132.131092	4.000000	0.000011
143	0.577624	2.867385e+04	378.22	1134.45	8.733784e-02	654.78	0.209012	0.786645	0.004239	0.000000	0.000000	0.000000	0.000035	0.000000	0.000000	0.000015	0.000055	0.000000	0.000000	132.131092	4.000000	0.000011
144	0.577624	2.867385e+04	378.22	1134.45	8.733784e-02	654.78	0.209012	0.786645	0.004239	0.000000	0.000000	0.000000	0.000035	0.000000	0.000000	0.000015	0.000055	0.000000	0.000000	132.131092	4.000000	0.000011
145	0.577638	2.867344e+04	378.23	1134.47	8.733495e-02	654.79	0.209007	0.786645	0.004239	0.000000	0.000000	0.000000	0.000036	0.000000	0.000000	0.000015	0.000058	0.000000	0.000000	132.131092	4.000000	0.000011
146	0.577652	2.867302e+04	378.24	1134.50	8.733206e-02	654.79	0.209003	0.786645	0.004239	0.000000	0.000000	0.000000	0.000038	0.000000	0.000000	0.000015	0.000061	0.000000	0.000000	132.131092	4.000000	0.000012
147	0.577667	2.867261e+04	378.26	1134.52	8.732915e-02	654.80	0.208998	0.786645	0.004238	0.000000	0.000000	0.000000	0.000040	0.000000	0.000000	0.000015	0.000064	0.000000	0.000000	132.131092	4.000000	0.000012
148	0.577681	2.867219e+04	378.27	1134.55	8.732623e-02	654.81	0.208994	0.786645	0.004238	0.000000	0.000000	0.000000	0.000041	0.000000	0.000000	0.000015	0.000068	0.000000	0.000000	132.131092	4.000000	0.000012
149	0.577696	2.867177e+04	378.28	1134.58	8.732330e-02	654.81	0.208989	0.786645	0.004238	0.000000	0.000000	0.000000	0.000043	0.000000	0.000000	0.000015	0.000071	0.000000	0.000000	132.131092	4.000000	0.000013
150	0.577710	2.867135e+04	378.29	1134.60	8.732036e-02	654.82	0.208984	0.786645	0.004237	0.000000	0.000000	0.000000	0.000045	0.000000	0.000000	0.000015	0.000074	0.000000	0.000000	132.131092	4.000000	0.000013
151	0.577725	2.867093e+04	378.31	1134.63	8.731741e-02	654.82	0.208980	0.786645	0.004237	0.000000	0.000000	0.000000	0.000047	0.000000	0.000000	0.000015	0.000077	0.000000	0.000000	132.131092	4.000000	0.000014
152	0.577740	2.867050e+04	378.32	1134.65	8.731444e-02	654.83	0.208975	0.786645	0.004236	0.000000	0.000000	0.000000	0.000048	0.000000	0.000000	0.000015	0.000080	0.000000	0.000000	132.131092	4.000000	0.000014
153	0.577754	2.867008e+04	378.33	1134.68	8.731146e-02	654.83	0.208971	0.786645	0.004236	0.000000	0.000000	0.000000	0.000050	0.000000	0.000000	0.000015	0.000083	0.000000	0.000000	132.131092	4.000000	0.000015
154	0.577769	2.866965e+04	378.35	1134.71	8.730847e-02	654.84	0.208966	0.786645	0.004236	0.000000	0.000000	0.000000	0.000052	0.000000	0.000000	0.000015	0.000086	0.000000	0.000000	132.131092	4.000000	0.000015
155	0.577784	2.866922e+04	378.36	1134.73	8.730547e-02	654.84	0.208962	0.786645	0.004235	0.000000	0.000000	0.000000	0.000054	0.000000	0.000000	0.000015	0.000090	0.000000	0.000000	132.131092	4.000000	0.000015
156	0.577799	2.866879e+04	378.37	1134.76	8.730245e-02	654.85	0.208957	0.786645	0.004235	0.000000	0.000000	0.000000	0.000055	0.000000	0.000000	0.000015	0.000093	0.000000	0.000000	132.131092	4.000000	0.000016
157	0.577814	2.866835e+04	378.38	1134.79	8.729941e-02	654.86	0.208952	0.786645	0.004235	0.000000	0.000000	0.000000	0.000057	0.000000	0.000000	0.000015	0.000096	0.000000	0.000000	132.131092	4.000000	0.000016
158	0.577829	2.866792e+04	378.40	1134.81	8.729636e-02	654.86	0.208948	0.786645	0.004234	0.000000	0.000000	0.000000	0.000059	0.000000	0.000000	0.000015	0.000099	0.000000	0.000000	132.131092	4.000000	0.000017
159	0.577845	2.866748e+04	378.41	1134.84	8.729330e-02	654.87	0.208943	0.786645	0.004234	0.000000	0.000000	0.000000	0.000061	0.000000	0.000000	0.000015	0.000102	0.000000	0.000000	132.131092	4.000000	0.000017
160	0.577860	2.866704e+04	378.42	1134.87	8.729022e-02	654.87	0.208938	0.786645	0.004233	0.000000	0.000000	0.000000	0.000063	0.000000	0.000000	0.000015	0.000106	0.000000	0.000000	132.131092	4.000000	0.000018
161	0.577875	2.866659e+04	378.44	1134.90	8.728713e-02	654.88	0.208933	0.786645	0.004233	0.000000	0.000000	0.000000	0.000065	0.000000	0.000000	0.000015	0.000109	0.000000	0.000000	132.131092	4.000000	0.000018
162	0.577891	2.866615e+04	378.45	1134.92	8.728401e-02	654.88	0.208929	0.786645	0.004233	0.000000	0.000000	0.000000	0.000067	0.000000	0.000000	0.000015	0.000112	0.000000	0.000000	132.131092	4.000000	0.000019
163	0.577891	2.866615e+04	378.45	1134.92	8.728401e-02	654.88	0.208929	0.786645	0.004233	0.000000	0.000000	0.000000	0.000067	0.000000	0.000000	0.000015	0.000112	0.000000	0.000000	132.131092	4.000000	0.000019
164	0.577891	2.866615e+04	378.45	1134.92	8.728401e-02	654.88	0.208929	0.786645	0.004233	0.000000	0.000000	0.000000	0.000067	0.000000	0.000000	0.000015	0.000112	0.000000	0.000000	132.131092	4.000000	0.000019
165	0.577906	2.866570e+04	378.47	1134.95	8.728088e-02	654.89	0.208924	0.786645	0.004232	0.000000	0.000000	0.000000	0.000068	0.000000	0.000000	0.000015	0.000115	0.000000	0.000000	132.131092	4.000000	0.000019
166	0.577922	2.866525e+04	378.48	1134.98	8.727773e-02	654.90	0.208919	0.786645	0.004232	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000015	0.000119	0.000000	0.000000	132.131092	4.000000	0.000019
167	0.577922	2.866525e+04	378.48	1134.98	8.727773e-02	654.90	0.208919	0.786645	0.004232	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000015	0.000119	0.000000	0.000000	132.131092	4.000000	0.000019
168	0.577937	2.866479e+04	378.49	1135.01	8.727457e-02	654.90	0.208914	0.786645	0.004231	0.000000	0.000000	0.000000	0.000072	0.000000	0.000000	0.000016	0.000122	0.000000	0.000000	132.131092	4.000000	0.000020
169	0.577953	2.866434e+04	378.51	1135.04	8.727138e-02	654.91	0.208909	0.786645	0.004231	0.000000	0.000000	0.000000	0.000074	0.000000	0.000000	0.000016	0.000125	0.000000	0.000000	132.131092	4.000000	0.000020
170	0.577969	2.866388e+04	378.52	1135.07	8.726818e-02	654.91	0.208905	0.786645	0.004231	0.000000	0.000000	0.000000	0.000076	0.000000	0.000000	0.000016	0.000128	0.000000	0.000000	132.131092	4.000000	0.000021
171	0.577985	2.866342e+04	378.53	1135.09	8.726495e-02	654.92	0.208900	0.786645	0.004230	0.000000	0.000000	0.000000	0.000078	0.000000	0.000000	0.000016	0.000132	0.000000	0.000000	132.131092	4.000000	0.000021
172	0.578001	2.866295e+04	378.55	1135.12	8.726171e-02	654.93	0.208895	0.786645	0.004230	0.000000	0.000000	0.000000	0.000080	0.000000	0.000000	0.000016	0.000135	0.000000	0.000000	132.131092	4.000000	0.000022
173	0.578017	2.866248e+04	378.56	1135.15	8.725844e-02	654.93	0.208890	0.786645	0.004229	0.000000	0.000000	0.000000	0.000082	0.000000	0.000000	0.000016	0.000138	0.000000	0.000000	132.131092	4.000000	0.000022
174	0.578034	2.866201e+04	378.58	1135.18	8.725516e-02	654.94	0.208885	0.786645	0.004229	0.000000	0.000000	0.000000	0.000084	0.000000	0.000000	0.000016	0.000142	0.000000	0.000000	132.131092	4.000000	0.000022
175	0.578034	2.866201e+04	378.58	1135.18	8.725516e-02	654.94	0.208885	0.786645	0.004229	0.000000	0.000000	0.000000	0.000084	0.000000	0.000000	0.000016	0.000142	0.000000	0.000000	132.131092	4.000000	0.000022
176	0.578050	2.866154e+04	378.59	1135.21	8.725185e-02	654.95	0.208880	0.786645	0.004228	0.000000	0.000000	0.000000	0.000086	0.000000	0.000000	0.000016	0.000145	0.000000	0.000000	132.131092	4.000000	0.000023
177	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
178	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
179	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
180	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
181	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
182	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
183	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
184	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
185	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
186	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
187	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
188	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
189	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
190	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
191	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
192	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
193	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
194	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
195	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
196	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
197	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131094	4.000000	0.000024
198	0.578078	2.866074e+04	378.62	1135.26	8.724630e-02	654.96	0.208872	0.786645	0.004228	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000016	0.000150	0.000000	0.000000	132.131092	4.000000	0.000024
199	0.578106	2.865994e+04	378.64	1135.31	8.724068e-02	654.97	0.208863	0.786645	0.004227	0.000000	0.000000	0.000000	0.000093	0.000000	0.000000	0.000016	0.000156	0.000000	0.000000	132.131092	4.000000	0.000024
200	0.578134	2.865912e+04	378.66	1135.36	8.723500e-02	654.98	0.208855	0.786645	0.004226	0.000000	0.000000	0.000000	0.000096	0.000000	0.000000	0.000016	0.000162	0.000000	0.000000	132.131092	4.000000	0.000025
201	0.578162	2.865830e+04	378.69	1135.41	8.722924e-02	654.99	0.208846	0.786645	0.004226	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000	0.000016	0.000167	0.000000	0.000000	132.131092	4.000000	0.000026
202	0.578217	2.865671e+04	378.74	1135.51	8.721821e-02	655.01	0.208830	0.786645	0.004224	0.000000	0.000000	0.000000	0.000107	0.000000	0.000000	0.000017	0.000178	0.000000	0.000000	132.131092	4.000000	0.000027
203	0.578217	2.865671e+04	378.74	1135.51	8.721820e-02	655.01	0.208830	0.786645	0.004224	0.000000	0.000000	0.000000	0.000107	0.000000	0.000000	0.000017	0.000178	0.000000	0.000000	132.131092	4.000000	0.000027
204	0.578273	2.865509e+04	378.79	1135.61	8.720688e-02	655.03	0.208813	0.786645	0.004223	0.000000	0.000000	0.000000	0.000114	0.000000	0.000000	0.000017	0.000189	0.000000	0.000000	132.131092	4.000000	0.000028
205	0.578331	2.865342e+04	378.84	1135.71	8.719526e-02	655.05	0.208796	0.786645	0.004221	0.000000	0.000000	0.000000	0.000121	0.000000	0.000000	0.000017	0.000200	0.000000	0.000000	132.131092	4.000000	0.000030
206	0.578390	2.865171e+04	378.89	1135.82	8.718330e-02	655.07	0.208778	0.786645	0.004220	0.000000	0.000000	0.000000	0.000128	0.000000	0.000000	0.000018	0.000211	0.000000	0.000000	132.131092	4.000000	0.000031
207	0.578452	2.864994e+04	378.94	1135.92	8.717100e-02	655.10	0.208761	0.786645	0.004218	0.000000	0.000000	0.000000	0.000136	0.000000	0.000000	0.000018	0.000222	0.000000	0.000000	132.131092	4.000000	0.000033
208	0.578548	2.864715e+04	379.03	1136.09	8.715161e-02	655.13	0.208733	0.786645	0.004216	0.000000	0.000000	0.000000	0.000148	0.000000	0.000000	0.000018	0.000239	0.000000	0.000000	132.131092	4.000000	0.000035
209	0.578548	2.864715e+04	379.03	1136.09	8.715161e-02	655.13	0.208733	0.786645	0.004216	0.000000	0.000000	0.000000	0.000148	0.000000	0.000000	0.000018	0.000239	0.000000	0.000000	132.131092	4.000000	0.000035
210	0.578705	2.864261e+04	379.16	1136.37	8.711999e-02	655.19	0.208688	0.786645	0.004212	0.000000	0.000000	0.000000	0.000169	0.000000	0.000000	0.000019	0.000267	0.000000	0.000000	132.131092	4.000000	0.000038
211	0.578705	2.864261e+04	379.16	1136.37	8.711995e-02	655.19	0.208688	0.786645	0.004212	0.000000	0.000000	0.000000	0.000169	0.000000	0.000000	0.000019	0.000267	0.000000	0.000000	132.131092	4.000000	0.000038
212	0.578876	2.863767e+04	379.31	1136.67	8.708566e-02	655.26	0.208641	0.786645	0.004208	0.000000	0.000000	0.000000	0.000191	0.000000	0.000000	0.000020	0.000295	0.000000	0.000000	132.131092	4.000000	0.000041
213	0.578876	2.863766e+04	379.31	1136.67	8.708560e-02	655.26	0.208641	0.786645	0.004208	0.000000	0.000000	0.000000	0.000191	0.000000	0.000000	0.000020	0.000295	0.000000	0.000000	132.131092	4.000000	0.000041
214	0.579062	2.863227e+04	379.48	1137.00	8.704810e-02	655.33	0.208590	0.786645	0.004203	0.000000	0.000000	0.000000	0.000216	0.000000	0.000000	0.000021	0.000325	0.000000	0.000000	132.131092	4.000000	0.000044
215	0.579268	2.862631e+04	379.66	1137.36	8.700675e-02	655.41	0.208535	0.786645	0.004198	0.000000	0.000000	0.000000	0.000244	0.000000	0.000000	0.000023	0.000356	0.000000	0.000000	132.131092	4.000000	0.000047
216	0.579496	2.861970e+04	379.86	1137.75	8.696089e-02	655.50	0.208475	0.786645	0.004193	0.000000	0.000000	0.000000	0.000275	0.000000	0.000000	0.000024	0.000388	0.000000	0.000000	132.131092	4.000000	0.000050
